UserID,AgrImpressions
0,4990
AMsySZY--Kpr7B6xH8ZbJ5GYLFZ1,1
AMsySZY-0GmsxkVaO_m-V885xpq2,1
AMsySZY-0cp2g0zyBAyyYF6YA3LM,3
AMsySZY-0zSsmky5FORqcxL15w_H,2
AMsySZY-2Lhw-GJ0Gfwbkog5Ul1z,3
AMsySZY-2trINJ9HYoZMQqrFjl9T,2
AMsySZY-2wdCwE_YPx-dw5bL5ibv,2
AMsySZY-38ayhgo6WL2IMug3syKh,1
AMsySZY-4Sb7VRKRL6MA1iYfIGgS,2
AMsySZY-4fiaJakfhsy71GwB0MNa,1
AMsySZY-5IaBh5NXZ-QzfEH9EOX2,1
AMsySZY-7Los05xfUArtBGbWeCnM,2
AMsySZY-9qzTdR4sW8ibcFHSeeCf,2
AMsySZY-AA2iCaotW2e0EWY5snmN,1
AMsySZY-AXOv2UvSQ2-mjxG2Gqss,1
AMsySZY-B1meGtNx1OfKgIv8ckXl,9
AMsySZY-C25ik9BwADW-c_3pm8sm,2
AMsySZY-CB9KsZ4nn_75ZD0-BYe0,1
AMsySZY-DzI4m9lUBWvJmpvD2Lk-,2
AMsySZY-FJ7fmmB3cCEw2YBl62bL,3
AMsySZY-FzIlDbcQ6uWiaScd3Oo2,2
AMsySZY-HgPobkYpV3DrRPUU4LnQ,2
AMsySZY-HrAJJEzwIgCRB5q4gOCF,2
AMsySZY-I-_UTlaGHJQNNxabnon7,1
AMsySZY-I0oFWeq8PkdkzFcOBM2N,2
AMsySZY-J8BDBUnfuM3Pif9Su6ys,4
AMsySZY-KCIVCPKO1g9eMMVwAtKO,2
AMsySZY-KJFNaYv73Volwc99oIpv,3
AMsySZY-KO2NEren8t9-V3oWax51,1
AMsySZY-ML1OyrWpRbNuSXG7qALB,4
AMsySZY-MMoEbcHXxs2gxuxT7pmV,1
AMsySZY-OJA4J0SP2bENIqqxQOPn,1
AMsySZY-Ok1cQkrrNjnFgYzKaP2Q,3
AMsySZY-QZ3CgMsoQ-1CTzDmf_wz,2
AMsySZY-RRR8mEZ3n0RGw9tYujxH,2
AMsySZY-Sq-KugxVcwAXARsR304M,1
