UserID,AgrImpressions
0,4990
AMsySZY--MSv4YoEkgCdbqCzs3ZH,2
AMsySZY-0l8lL5fvaGEb7NLb7cu7,2
AMsySZY-2W3BHKJhp2uz7Eg_Mzlo,2
AMsySZY-3jLOeDMR4_RMgVTZDaaw,3
AMsySZY-4X62bmqKmNrfLdKz196x,1
AMsySZY-4touxcpnjXMQMRzZTwww,8
AMsySZY-5cgAR1Lj4iQN-p72Fy_b,1
AMsySZY-5ikRgYPL-cGfdKnKFljI,13
AMsySZY-6FBwrXrWBm2AxXOlc7YF,2
AMsySZY-6QwvWsQPYrA0H9ScOG4_,2
AMsySZY-6St7rk1tsyI6qWaPPgfg,2
AMsySZY-6w5cdyx9bZMTg8mQzHde,4
AMsySZY-8oHcd_i6NbQxs4fEPq9Z,3
AMsySZY-ElM6a_ZHz6tjjFZSOC-c,1
AMsySZY-FWPj5B7vphJaGheHmktx,2
AMsySZY-GI-6QV-U46QZXh2Q6CLG,1
AMsySZY-GfXpewVlUnv0H_zcY9SH,1
AMsySZY-Gj7u2vIHHWRLdXWYv-gQ,3
AMsySZY-Hvm2UynSofkKgymYRs9v,1
AMsySZY-IQQjC3btmaQ7TYa9ke8P,1
AMsySZY-Ise9frWD9dYDqtC9HxMc,2
AMsySZY-JS0wFUb7DqXD4vki0_If,2
AMsySZY-KWbcpT0v5Z0Epwrepibf,3
AMsySZY-LfaSuIXgJjMBpLgCqJOe,2
AMsySZY-Lpxscatpot7bAgSIEHHO,1
AMsySZY-MQPA9wW9FwNhhYRXC6Q0,2
AMsySZY-Mm7IIg9vV-iETyvNo9gT,1
AMsySZY-QrZsat99l-mmT_KUyroq,2
AMsySZY-REaPd7NpcF_AjSWUcTkU,2
AMsySZY-Tyk8IStbXIN92asXO153,2
AMsySZY-UaSUMWMIb54oWz8ZlvJ_,11
AMsySZY-UfXwBFLjp4C0HxqwrTC4,2
AMsySZY-V1exKfWeM1GvORWy9vNw,3
AMsySZY-V65AB18PyaApaSJMExn7,2
AMsySZY-YTlmj0504Omb5zJ5DUlh,1
AMsySZY-Z5tMY5Ju46vTBu5Nr-Em,2
AMsySZY-a8eYK4_kbVhy6E2X53a-,2
AMsySZY-aowpTTWtyvEsSP8NQT9w,2
AMsySZY-bvKMElSAPoyrQypgMB3J,1
AMsySZY-eCK9IhBJsPSPsPxiY3Pl,4
AMsySZY-ekYQ4f3HERUcRfD1f4VJ,2
AMsySZY-f4mdTDhdj_uCsDBAHwWG,1
AMsySZY-iEvvE3ky0YWJ3RFtCAe3,2
AMsySZY-iR6aGgq6bZQ7Esj1P-rO,1
AMsySZY-k-8Nndy4lhu01U1yBstl,1
AMsySZY-k0C-2rUZGpY0GFKxZoQC,3
AMsySZY-md3u1NrRMx07f5LZOVW8,2
AMsySZY-o9BVJLmD2wNRaBzXYLwT,1
AMsySZY-oFv6O4P9JgLw6ccz4ufi,3
AMsySZY-obFZO_E7fFgKbnOcFGYQ,1
AMsySZY-ocEN7DeXREI3x0E7Rp7l,1
AMsySZY-qvlje6I3g8HjSw1GMxUM,1
AMsySZY-rJUrfdnHPa78NnWiJN04,3
AMsySZY-rqbo_kLYliEUfdY-EKEe,3
AMsySZY-sEp6zmI4UJtfH7WcRgLo,2
AMsySZY-sNI2WSE6u8NTfLMofrEi,2
AMsySZY-uKL7l1cRFFUhhF6eR1s1,2
AMsySZY-ulVjvfABgR6i6zUOxTpn,1
AMsySZY-wNKdBB8gphkmhfemBQja,1
AMsySZY-xVsim1E7IhvJh_x1B58d,4
AMsySZY-xbLeanfSGdf2uzsq9RUB,2
AMsySZY-yfJ6jjqv16QpeBQ-r_LG,5
AMsySZY-zgn802A3KMBe25CkF8Pk,7
AMsySZY0-PWT2GF69nkuG4mAaToC,2
AMsySZY0-u4kDcYn0cY0RdG5VOn-,1
AMsySZY019BAEvPRMISWrEAlu7pB,3
AMsySZY01KGv3NH1B53yW0p1MfSv,1
AMsySZY04--d31hQrW86oj_tnBpg,36
AMsySZY04-XG_9zZNJeqRsAybieq,2
AMsySZY042TwZ7ijfj-Nd46Qiw7j,1
AMsySZY04JLLd8JuF44-dR-kXgzK,1
AMsySZY04NOeqn5tKoPyyr_fARaH,1
AMsySZY04aAMAU12eZwKw7Ayy7fG,3
AMsySZY07WhFLTA6luyEiX7pydzK,2
AMsySZY09_6eJ_QokxDBSrpxzUdv,2
AMsySZY09i4wtBJtSaLLg0T6mw2u,1
AMsySZY0AqsrF5iRx8SyxMnPawrL,3
AMsySZY0BKQWas1sfmMFVHtQnkFp,1
AMsySZY0BOx8xTE6EV8CfEs4ClSq,2
AMsySZY0BksxCT74B6KcN6uJiQjj,2
AMsySZY0CjewZ1GC4tycBJK3ZWOW,2
AMsySZY0DWfbey_Am32lMY7so_gW,3
AMsySZY0E-90KxWyGRN9vvegK_Mw,2
AMsySZY0ElrnZyvK2jXt_eRLcaCj,2
AMsySZY0FEyjmpMYXd6lfHUymRZU,2
AMsySZY0Ftgdyx-cmFcra9_h1P7R,5
AMsySZY0G4cjaYCyxarH47tXJh3w,1
AMsySZY0GC7cWOcR3GB9120RY9wl,1
AMsySZY0IffWIGQ-94p_CC2HfhZX,2
AMsySZY0JN5ZzA6HghWMnoKQ8P8B,1
AMsySZY0K3QpGIsjch_ugznM6SvL,1
AMsySZY0KIsM6vgl4avftlgZDBky,1
AMsySZY0LSRJ8X4-zBehiMeIfodR,1
AMsySZY0OaCSEDq-H0_jNMWFQB_E,1
AMsySZY0Qj2aZMLJwepC4ZuP30MF,1
AMsySZY0SBaNZsvgYixiU2Inkj0r,2
AMsySZY0ULN9pXYeAwL8eWujXNJX,1
AMsySZY0VvvgYPvlYNzKRTUPvHiD,2
AMsySZY0WJuyy9_-wciW73dqo0C6,2
AMsySZY0Whew3SopOym6jlgkvqXl,2
AMsySZY0X6xatuTN3xKKNUAvkaN5,1
AMsySZY0XyCnkGHwPL5PV8djlIms,1
AMsySZY0Ze0R_FoWg1fsAkea4aeB,1
AMsySZY0aZqjsoJ2X6KBIe2u_rEv,1
AMsySZY0bKgBCuqmgFJmhsVqcfRb,2
AMsySZY0cJPYH2JEnhFfv9IFyzmo,2
AMsySZY0cafrfba6zAy3AOofNc9G,1
AMsySZY0d9-kGU4Ye5EexG6rD9T1,2
AMsySZY0e9LElSf3PBjnYvVjwY93,1
AMsySZY0g7BtqaBvur_V3lqbrLAW,2
AMsySZY0i0dTqtPkdCf51ZTQnO3n,1
AMsySZY0iN7kBGwYnY_K4VDlZGP9,2
AMsySZY0mB1tGxVevwI9BNsiZnDO,2
AMsySZY0odc7jTv0iarsZ31PRMxe,2
AMsySZY0pm6mfWWL9LGW0hmN1t5W,2
AMsySZY0qLEhnDY0C55adaUCx1X5,5
AMsySZY0qN9p-uCipOGWamA99CNc,1
AMsySZY0r1Dr9Eqgw4ax9Gg3QaAg,3
AMsySZY0r1ehVHXJrEIAz_RYp5CF,2
AMsySZY0sgoUpf-JQTGrqAfUmh11,1
AMsySZY0t_Xiv61WJzGH-mZ9PjJN,2
AMsySZY0tlax5vUi96YsVnz8inf2,2
AMsySZY0uYAP8nD5MXUb5-iijW-1,2
AMsySZY0vAZAnAlj_xejjVbqHvbq,1
AMsySZY0xMJ2NGPIvO5vry0m7SQD,6
AMsySZY0xMXnBzM4ZctxjRR3aVq-,1
AMsySZY0xVqGshaoZdoErsyUC1Pm,1
AMsySZY0y-_8p0WkOJWok_QMQUDi,2
AMsySZY1-5FJoepL3RML1pJZfBsL,2
AMsySZY1-I7zsRQhozgGIPSqeBc-,3
AMsySZY1-Okfcq3OF8LPofFlEWbY,3
AMsySZY1-ZAFdfErH-pIqEyr5oau,2
AMsySZY1-t1jb4eGvbTdn_pW8CBT,3
AMsySZY12ADQNAPQ7guZGu-GeqKi,2
AMsySZY12KCudgOV4_UGqoEtpXAk,2
AMsySZY12U81NagB881zl2Mn3Kdc,3
AMsySZY19PQkVtXLe-z3P1QPARq0,2
AMsySZY1FUBAKgQbfIsnkWnQt3AK,1
AMsySZY1HHFKDgKWBMtcu_chXDNR,2
AMsySZY1HYpLmYb6PWRCspscWpX8,3
AMsySZY1JPM1Fx6ZlFhBWEC1xPsx,2
AMsySZY1Jz4kkyS23w_AP8MIMq0f,2
AMsySZY1NPKviLwS38L_ge5uUJpg,2
AMsySZY1OCva-IziSkQ1IIdzo4iL,1
