UserID,AgrImpressions
0,4990
AMsySZY-0_KL_hbMzpv64qda4CXN,3
AMsySZY-29YhTXtijh8WfHsa5rbo,9
AMsySZY-A8rmXkJznylXJiaA4Iz7,20
AMsySZY-E-DC8L3xMzmnY_G3jO49,1
AMsySZY-H7cHmIDPRo-OFPLu4g19,6
AMsySZY-QnXzoFkYoEwMqtudZwNq,9
AMsySZY-ViGSic0c-B-ZddJGqPCO,2
AMsySZY-XxawGUeJD8CvohH5_FPe,7
AMsySZY-_QSTI8xtkmkC9tiGaPhe,5
AMsySZY-dKODCoOCIN7FDGf38VKU,7
AMsySZY-fRMZOzD0DFEos3TTreZn,4
AMsySZY-lzQbhF-FvPNSyFD69ChS,6
AMsySZY-t_vs-2CO3HcbHBEpFP0y,1
AMsySZY-wsRaN4kZLJEKjwcsxRou,16
AMsySZY028D-PjGEq1r3lpLpk3qF,6
AMsySZY033kuC2QTQjmh3C1tHhoq,3
AMsySZY092SlDi9S_cU1zUOYQScR,8
AMsySZY0EJv4IafeICnJO9i99AYB,3
AMsySZY0I43-wi5SuHLC2eBsVCWW,3
AMsySZY0JarZWfLthP5kZw5kBr7m,15
AMsySZY0JsdE50VQVgQzDTXLQJPC,10
AMsySZY0Nt-Z04H2-r2-h33Ka7Oh,10
AMsySZY0PJo6P9aoLIVO5-iVK76R,9
AMsySZY0RgzokH8Oib4FvKQfDK2S,10
AMsySZY0U_QcNEeHk12IMDA2ItBi,6
AMsySZY0_1La5Vo4iHpTnGVYdcxL,16
AMsySZY0bsuGCBEioUpAqBvehwBO,3
AMsySZY0iaJVL3mmDTybXIJ6gF_M,5
AMsySZY0wVU7xdFX8uljiaIgP3Jo,4
AMsySZY0yPugF7-L03aH6fQE7Hm0,9
AMsySZY0yvC9YP2JUYUoQEajgIIS,4
AMsySZY116vy88EB-7XCXyGQYPUf,9
AMsySZY15xMcvk90fkbeqoM05m1v,2
AMsySZY16gRt_yUg7YG_il_Ba7pN,12
AMsySZY1Ch8JMs0El8F8FyPe-p-3,5
AMsySZY1D1ZrRxiJNcYXOr3O-QAt,10
AMsySZY1Kchf0vhzKMRaCj4w0Tgx,7
AMsySZY1Khq92bN7aZoAYZPrhmWF,9
AMsySZY1LP7LPSYTTjfjlIe9V0fx,5
AMsySZY1PDpt9VVH0lkKyeBCypDF,5
AMsySZY1UOBs0kMUrNW5-3O57eqm,1
AMsySZY1_CIUvOtmDIpHbxqWXtt6,6
AMsySZY1je4VlAqC-w2DcD2HqvaI,7
AMsySZY1njSec0U9vDw5Sfr3PTWU,12
AMsySZY1q24X-jugs0u9I4tKnkcz,8
AMsySZY1tISv4zlKyFW9pMqOaOMB,18
AMsySZY1wZSM4lsDp2wdwHGQTITC,4
AMsySZY1xCYOwVo-6nkgmAQW0YLd,12
AMsySZY1xPFh_-gYbyzlOPmryqsA,18
AMsySZY1zFke4ww564tIReXggaOz,3
AMsySZY23KodymDKnxog6XPhBl4q,24
AMsySZY26Wyco3sSgX58l7V1D-Ye,3
AMsySZY28pKDqdOoFm04MzOcof13,3
AMsySZY2DzxO3coNitdTimObPW-O,6
AMsySZY2N3eiLzqNC6BQpoy8dTK1,3
AMsySZY2OcwZWBcfvfLNJrpWsESE,5
AMsySZY2OmFu01QZl0-JF3TzALrw,11
AMsySZY2_TV-U1iqsm8D2etiVUKq,8
AMsySZY2dP-yI9DQv9Gge9Vlq7mQ,2
AMsySZY2eElzaV6icbE1bDBN52DV,14
AMsySZY2iGu1PzFSodw476UIFjD3,6
AMsySZY2jBdZfeIHe4FrQfggj5P3,3
AMsySZY2k0ZENk-yKpgb0mxEkO5b,3
AMsySZY2ul1JOWpLWpmINF6tQ2lc,2
AMsySZY2vrAqN1VegmtMLYXRkKwe,4
AMsySZY3-evCAPSQqTXiMz2OWkgj,7
AMsySZY32aM-pQv_FeZ_KUHiE7VK,8
AMsySZY34yTHmAGm7yaa4t4izzMk,6
AMsySZY35obMfUaVPnetWnZoSt8q,3
AMsySZY3As3mZFnz0QeFOEANnuDG,1
AMsySZY3CzWxJonC5XupwYC_f0qp,4
AMsySZY3FPAI6gZ0rqSu0uxPjIVF,6
AMsySZY3N-6555ZMzZMPSwkrjMIk,8
AMsySZY3O0_r7mSkWZjyQJy7V3xh,3
AMsySZY3RVnjgSercYspChGSOtTR,2
AMsySZY3TpFkEEV41gGjdBleTh4r,6
AMsySZY3aoHVzhIpDAiMtjBLH-Bu,3
AMsySZY3goyHsXQAG5lgv6aI1YNW,9
